Company_ID,Industry_Type,Date,Energy_Demand_MWh,Fuel_Type,Emission_Produced_tCO2,Emission_Allowance_tCO2,Carbon_Price_USD_per_t,Transaction_Type,Credits_Traded_tCO2,Verification_Status,Compliance_Cost_USD,Optimization_Scenario,Carbon_Cost_Savings_USD,Target_Trade_Action
C069,Cement,2025-11-26,2272.21,Renewable,874.81,764.81,32.12,Sell,157,Disputed,8712.88,Low_Demand,2410.87,0
C004,Manufacturing,2024-01-14,2319.39,Mixed Fuel,1055.84,1024.84,20.67,Buy,129,Disputed,19203.63,Price_Surge,711.92,1
C044,Manufacturing,2025-02-15,2738.12,Coal,1044.24,1029.24,29.81,Buy,172,Verified,6068.11,Price_Surge,2599.16,1
C059,Steel,2025-11-10,2696.22,Natural Gas,1503.43,1467.43,26.03,Buy,28,Disputed,10799.78,High_Demand,1066.13,1
C078,Manufacturing,2025-12-11,1575.4,Mixed Fuel,852.77,875.77,21.39,Sell,155,Disputed,6585.62,Price_Surge,2542.04,0
C036,Energy,2024-03-22,1889.23,Mixed Fuel,1265.96,1089.96,28.25,Buy,77,Disputed,17183.86,Price_Surge,1871.61,1
C030,Steel,2025-04-18,1172.9,Renewable,447.39,357.39,20.61,Sell,28,Verified,11899.07,Price_Surge,1743.07,0
C087,Cement,2025-05-17,1177.56,Mixed Fuel,871.87,817.87,32.17,Sell,63,Verified,8998.77,Low_Demand,666.02,0
C059,Manufacturing,2025-03-24,574.72,Mixed Fuel,381.75,369.75,34.59,Buy,164,Disputed,17579.68,High_Demand,1976.87,1
C003,Steel,2024-11-07,1145.72,Renewable,886.77,1083.77,23.31,Buy,198,Disputed,9078.46,Low_Demand,1814.42,1
C083,Steel,2024-12-07,2586.17,Coal,1290.77,1173.77,34.0,Sell,45,Disputed,16758.12,Price_Surge,1200.06,0
C043,Steel,2024-06-23,1316.19,Mixed Fuel,496.22,317.22,24.64,Buy,57,Disputed,15427.63,High_Demand,1555.9,1
C054,Manufacturing,2024-09-05,1155.44,Natural Gas,879.51,1026.51,20.57,Sell,193,Disputed,18837.2,High_Demand,2950.21,0
C002,Manufacturing,2024-07-04,1950.27,Natural Gas,942.73,932.73,24.23,Buy,127,Disputed,12237.63,Price_Surge,2627.26,1
C002,Cement,2024-05-15,1068.1,Mixed Fuel,399.03,304.03,23.24,Buy,44,Verified,9622.52,High_Demand,2833.46,1
C009,Energy,2025-12-02,1529.02,Mixed Fuel,1053.13,1239.13,21.38,Buy,24,Disputed,9539.27,High_Demand,1249.98,1
C002,Steel,2024-08-03,1413.23,Natural Gas,879.26,954.26,30.26,Sell,49,Disputed,15442.15,Price_Surge,1963.63,0
C026,Cement,2025-02-04,2693.65,Natural Gas,1386.15,1269.15,22.08,Sell,185,Verified,8208.98,Price_Surge,2887.96,0
C085,Cement,2025-08-28,1972.86,Coal,1512.08,1469.08,33.09,Sell,57,Verified,17929.56,Low_Demand,559.0,0
C030,Steel,2025-01-14,1882.79,Natural Gas,1133.91,1081.91,20.33,Sell,28,Verified,19199.49,High_Demand,2680.41,0
C006,Energy,2024-07-24,1556.44,Renewable,711.13,566.13,22.83,Sell,77,Verified,13534.64,High_Demand,2493.77,0
C079,Energy,2024-08-29,1561.23,Coal,992.9,851.9,28.06,Sell,46,Verified,6213.52,High_Demand,1194.51,0
C055,Energy,2024-11-28,1374.36,Natural Gas,1002.61,1117.6100000000001,24.37,Sell,48,Verified,16599.75,Price_Surge,2504.33,0
C066,Cement,2025-04-20,2485.97,Natural Gas,864.0,1011.0,30.48,Buy,75,Verified,14649.45,Low_Demand,2289.03,1
C066,Steel,2024-05-14,1337.33,Coal,884.95,890.95,29.63,Buy,165,Disputed,18755.92,Low_Demand,2115.01,1
C093,Steel,2024-03-29,656.74,Natural Gas,446.32,293.32,20.16,Sell,143,Verified,9400.44,Low_Demand,841.09,0
C023,Steel,2025-08-08,2555.49,Mixed Fuel,1823.04,1737.04,28.82,Sell,66,Disputed,18714.57,Low_Demand,1667.93,0
C092,Steel,2025-05-30,904.42,Coal,356.53,304.53,25.05,Buy,61,Disputed,6214.92,High_Demand,2997.27,1
C019,Cement,2024-04-28,1132.92,Coal,682.2,760.2,21.77,Buy,136,Disputed,14942.07,Low_Demand,2279.47,1
C092,Manufacturing,2024-06-21,1109.57,Coal,475.1,353.1,20.15,Sell,45,Verified,9327.61,Low_Demand,1300.63,0
C051,Manufacturing,2024-01-15,2474.59,Mixed Fuel,1627.13,1501.13,22.02,Buy,111,Disputed,13983.83,Low_Demand,561.49,1
C017,Manufacturing,2025-05-09,2433.33,Renewable,1310.07,1111.07,26.28,Buy,34,Disputed,13224.92,High_Demand,2898.25,1
C068,Steel,2024-01-09,1155.78,Coal,546.87,457.87,21.44,Sell,192,Verified,15106.07,Low_Demand,2701.04,0
C078,Cement,2025-01-16,2731.17,Coal,2052.96,2098.96,33.48,Buy,39,Disputed,18780.9,High_Demand,2933.3,1
C061,Steel,2025-11-25,2796.57,Renewable,1891.88,2013.88,25.15,Sell,70,Verified,14464.96,Price_Surge,2933.67,0
C084,Manufacturing,2024-07-04,951.37,Renewable,594.55,619.55,25.3,Sell,31,Disputed,14745.82,Price_Surge,2091.97,0
C070,Steel,2025-05-04,1217.95,Mixed Fuel,509.58,680.5799999999999,23.37,Buy,186,Verified,12364.18,Low_Demand,2708.41,1
C058,Cement,2024-02-23,1689.66,Mixed Fuel,1276.57,1438.57,33.29,Buy,181,Verified,18417.25,Price_Surge,2935.74,1
C044,Steel,2025-11-14,694.83,Natural Gas,248.85,77.85,27.04,Buy,88,Verified,7877.02,Price_Surge,1075.81,1
C077,Manufacturing,2025-12-27,917.43,Natural Gas,493.23,441.23,34.42,Buy,52,Verified,19871.9,Price_Surge,1256.59,1
C097,Steel,2025-05-27,1207.56,Mixed Fuel,842.19,651.19,26.16,Sell,196,Verified,14559.0,Price_Surge,2672.06,0
C046,Energy,2025-12-20,1650.47,Renewable,510.98,361.98,34.41,Sell,122,Disputed,19139.46,High_Demand,1420.1,0
C012,Steel,2024-08-18,1965.46,Coal,1549.48,1628.48,26.79,Buy,107,Disputed,5402.03,Low_Demand,1489.64,1
C048,Cement,2024-08-08,756.58,Mixed Fuel,231.59,302.59000000000003,29.45,Sell,36,Verified,10370.55,High_Demand,514.66,0
C014,Steel,2025-07-12,2302.09,Coal,979.53,886.53,31.77,Sell,194,Verified,9874.67,High_Demand,2239.64,0
C091,Cement,2024-06-02,1621.44,Renewable,1144.29,1005.29,23.91,Buy,88,Disputed,10543.15,Price_Surge,2323.68,1
C028,Energy,2025-02-19,1942.24,Mixed Fuel,975.28,929.28,26.46,Sell,193,Verified,15811.66,Price_Surge,1850.02,0
C007,Cement,2025-11-17,2856.77,Mixed Fuel,1509.03,1412.03,30.85,Sell,36,Verified,9301.76,High_Demand,1045.09,0
C043,Cement,2024-09-05,1159.77,Renewable,876.45,809.45,31.97,Buy,93,Verified,11625.91,Low_Demand,1106.45,1
C028,Steel,2025-02-09,673.29,Renewable,514.66,634.66,29.76,Buy,194,Disputed,11979.39,Low_Demand,2750.07,1
C094,Manufacturing,2024-09-04,779.63,Coal,485.15,529.15,22.26,Sell,63,Disputed,16005.07,Price_Surge,2554.99,0
C084,Steel,2025-11-21,2564.39,Renewable,958.55,1061.55,28.12,Buy,63,Verified,10191.28,Price_Surge,2577.41,1
C087,Manufacturing,2024-04-27,757.81,Natural Gas,366.49,245.49,27.57,Buy,120,Verified,5660.93,Price_Surge,1210.39,1
C092,Steel,2025-05-20,569.31,Renewable,405.41,228.41000000000003,24.87,Sell,79,Verified,9809.3,Price_Surge,1526.56,0
C041,Cement,2025-09-07,2032.73,Mixed Fuel,834.79,939.79,30.15,Buy,107,Verified,8842.82,Low_Demand,1986.65,1
C057,Energy,2024-09-13,1132.13,Natural Gas,607.72,557.72,31.22,Buy,137,Verified,10164.77,Price_Surge,1867.26,1
C099,Cement,2025-06-07,1445.9,Mixed Fuel,801.92,835.92,25.94,Buy,133,Disputed,14082.83,High_Demand,1293.07,1
C040,Steel,2024-02-10,1595.38,Natural Gas,628.03,674.03,33.63,Sell,138,Disputed,14695.48,Low_Demand,2104.88,0
C055,Energy,2024-06-22,2776.25,Coal,1116.45,1132.45,24.36,Buy,195,Verified,18352.6,Low_Demand,2312.79,1
C068,Cement,2025-10-26,2314.48,Mixed Fuel,1830.55,1743.55,27.88,Buy,120,Verified,8811.04,Price_Surge,1181.79,1
C075,Steel,2024-04-11,2161.72,Natural Gas,1304.09,1488.09,30.29,Sell,26,Disputed,14959.8,Low_Demand,1732.28,0
C042,Cement,2025-10-22,2561.26,Renewable,1856.26,1952.26,25.13,Buy,102,Disputed,15325.1,Low_Demand,1309.85,1
C090,Energy,2025-01-15,1671.5,Coal,1143.96,1247.96,26.9,Buy,87,Verified,19804.44,High_Demand,572.83,1
C062,Energy,2025-12-03,2442.61,Renewable,1643.27,1634.27,33.28,Buy,135,Disputed,19938.6,Low_Demand,2911.64,1
C100,Steel,2024-04-10,1376.59,Coal,697.75,549.75,28.9,Sell,54,Verified,12591.5,High_Demand,2436.44,0
C014,Energy,2025-08-31,1224.14,Renewable,567.15,608.15,30.88,Sell,179,Verified,14685.57,High_Demand,1970.25,0
C060,Manufacturing,2025-06-03,1606.41,Renewable,710.05,895.05,26.32,Buy,188,Disputed,17797.38,High_Demand,670.76,1
C061,Cement,2024-10-11,944.89,Mixed Fuel,593.28,684.28,32.07,Buy,140,Disputed,15878.82,Price_Surge,2297.63,1
C010,Manufacturing,2025-08-17,1146.96,Renewable,425.09,238.08999999999997,27.65,Buy,105,Disputed,15440.86,Low_Demand,1120.07,1
C059,Steel,2025-10-12,786.65,Renewable,410.77,446.77,24.78,Buy,44,Disputed,19972.45,Low_Demand,673.35,1
C047,Steel,2024-12-17,2352.07,Coal,1078.95,1081.95,26.29,Sell,62,Disputed,8386.27,Price_Surge,2282.51,0
C038,Steel,2025-08-08,2441.24,Renewable,1407.07,1274.07,26.84,Buy,65,Verified,14265.38,Low_Demand,1684.01,1
C020,Cement,2025-06-23,2982.77,Mixed Fuel,2343.7,2537.7,28.39,Sell,40,Verified,12493.28,Low_Demand,1654.11,0
C054,Steel,2025-11-06,626.68,Natural Gas,480.4,348.4,26.24,Sell,127,Verified,7955.13,Low_Demand,2393.53,0
C013,Steel,2024-04-14,968.08,Renewable,479.07,544.0699999999999,23.85,Buy,79,Disputed,5197.8,Price_Surge,2786.34,1
C019,Cement,2024-07-15,2297.82,Renewable,1243.06,1212.06,32.82,Sell,80,Verified,19549.35,Price_Surge,1363.88,0
C085,Steel,2025-03-27,1905.05,Mixed Fuel,1395.42,1419.42,20.42,Buy,139,Verified,17063.93,High_Demand,748.5,1
C096,Steel,2024-10-18,1055.06,Renewable,630.22,559.22,25.41,Sell,116,Verified,12576.62,Low_Demand,2023.96,0
C017,Energy,2024-04-25,2595.1,Mixed Fuel,1402.47,1505.47,24.62,Sell,192,Verified,13815.06,High_Demand,2986.72,0
C020,Energy,2024-12-01,1992.72,Coal,1312.44,1145.44,23.96,Sell,55,Disputed,6123.63,High_Demand,878.39,0
C053,Cement,2025-05-30,1020.44,Natural Gas,439.43,311.43,22.56,Buy,144,Verified,14426.72,Price_Surge,639.42,1
C069,Cement,2024-01-20,1339.23,Natural Gas,551.11,383.11,20.17,Buy,158,Disputed,19810.03,Price_Surge,1425.78,1
C007,Manufacturing,2024-06-25,1275.01,Renewable,719.8,558.8,23.69,Sell,45,Disputed,10667.59,Price_Surge,988.94,0
C050,Steel,2025-06-18,1692.88,Natural Gas,591.13,702.13,23.29,Sell,189,Verified,5758.59,Low_Demand,1731.27,0
C065,Manufacturing,2025-12-19,736.96,Coal,339.89,320.89,27.03,Sell,200,Disputed,16723.16,Price_Surge,549.69,0
C048,Energy,2024-07-07,2496.05,Renewable,1249.98,1236.98,25.3,Sell,46,Verified,11132.01,Price_Surge,2950.34,0
C038,Energy,2024-03-01,871.75,Coal,502.31,445.31,33.47,Buy,30,Disputed,10761.74,Low_Demand,2199.33,1
C097,Steel,2025-07-18,2121.28,Mixed Fuel,664.81,620.81,20.14,Sell,111,Verified,15571.57,High_Demand,1399.69,0
C093,Cement,2025-01-27,2610.12,Natural Gas,1755.2,1790.2,27.06,Buy,69,Verified,19014.3,Low_Demand,1008.03,1
C085,Manufacturing,2025-03-04,2774.6,Mixed Fuel,1066.96,978.96,26.19,Buy,138,Verified,8219.22,High_Demand,2603.49,1
C069,Cement,2025-06-27,2208.76,Coal,880.67,921.67,30.31,Sell,87,Disputed,15656.52,Low_Demand,2299.07,0
C052,Cement,2025-05-09,2810.84,Renewable,1813.3,1666.3,29.06,Sell,163,Disputed,17227.29,Price_Surge,957.55,0
C097,Energy,2024-03-02,2186.33,Natural Gas,836.13,922.13,25.35,Sell,78,Verified,16379.14,High_Demand,2551.0,0
C048,Energy,2025-06-18,2136.3,Mixed Fuel,1048.97,974.97,32.49,Sell,26,Verified,5898.71,High_Demand,2521.09,0
C100,Energy,2024-09-04,1130.07,Renewable,470.53,501.53,20.05,Buy,141,Disputed,8403.67,Price_Surge,1722.09,1
C014,Energy,2025-07-30,2109.93,Renewable,1283.98,1443.98,30.4,Sell,172,Verified,5269.65,Price_Surge,1314.29,0
C015,Cement,2024-07-18,1032.06,Coal,417.57,469.57,33.59,Sell,138,Verified,16125.34,Price_Surge,2039.27,0
C032,Manufacturing,2025-06-21,627.98,Natural Gas,341.41,513.4100000000001,20.28,Buy,163,Verified,8482.99,Low_Demand,2007.99,1
C024,Energy,2024-12-08,1630.95,Renewable,1302.32,1400.32,25.59,Buy,77,Verified,8761.97,Low_Demand,2334.8,1
C034,Steel,2025-06-09,562.08,Coal,427.9,244.89999999999998,29.03,Buy,103,Verified,8477.65,Price_Surge,2935.32,1
C074,Cement,2025-08-09,999.69,Renewable,584.31,696.31,27.63,Buy,149,Verified,17948.8,Low_Demand,1651.89,1
C024,Energy,2025-07-23,2106.0,Renewable,1241.23,1312.23,34.15,Buy,164,Verified,7607.72,High_Demand,1163.86,1
C080,Steel,2024-08-27,2308.62,Coal,1557.93,1370.93,21.74,Sell,132,Disputed,16723.07,High_Demand,2473.03,0
C051,Cement,2024-09-23,2963.99,Renewable,2129.88,2240.88,29.09,Buy,126,Verified,13041.83,Price_Surge,1922.91,1
C007,Steel,2025-05-14,1371.99,Natural Gas,473.54,649.54,29.85,Sell,57,Disputed,18150.43,High_Demand,2563.38,0
C021,Energy,2025-08-16,1532.28,Coal,920.24,983.24,23.52,Sell,138,Verified,10242.86,High_Demand,2580.15,0
C049,Manufacturing,2024-08-06,2754.85,Natural Gas,1399.54,1238.54,34.74,Buy,87,Disputed,15319.8,High_Demand,1430.78,1
C057,Energy,2025-02-19,2632.59,Renewable,1490.39,1583.39,23.35,Buy,102,Verified,9270.45,Low_Demand,2645.54,1
C037,Cement,2024-03-17,2627.28,Coal,907.59,721.59,31.29,Buy,32,Verified,14475.36,Price_Surge,1808.62,1
C033,Energy,2024-01-16,1542.19,Coal,788.08,605.08,24.82,Buy,155,Disputed,18726.04,Price_Surge,2647.19,1
C039,Cement,2025-10-30,1999.63,Renewable,856.79,699.79,29.17,Sell,65,Verified,17429.32,High_Demand,2232.72,0
C043,Energy,2024-09-03,2918.6,Natural Gas,2134.14,2319.14,32.09,Buy,62,Verified,14056.29,High_Demand,824.9,1
C004,Energy,2025-06-06,1418.66,Natural Gas,508.76,638.76,26.36,Sell,77,Verified,8723.65,High_Demand,1120.18,0
C045,Energy,2024-10-05,1467.83,Renewable,535.71,633.71,22.8,Buy,195,Disputed,15821.87,High_Demand,2400.54,1
C084,Energy,2024-12-03,2802.54,Natural Gas,1901.92,2060.92,28.04,Sell,104,Disputed,13112.94,High_Demand,1224.62,0
C040,Manufacturing,2025-11-19,511.01,Mixed Fuel,249.12,220.12,24.93,Sell,196,Disputed,18664.66,High_Demand,2797.55,0
C075,Energy,2025-03-18,1400.42,Mixed Fuel,1026.87,1010.8699999999999,32.68,Buy,25,Verified,15907.87,High_Demand,709.45,1
C048,Steel,2025-02-14,2761.57,Natural Gas,1278.55,1166.55,28.07,Sell,58,Verified,15998.48,Price_Surge,1141.98,0
C050,Steel,2024-05-01,1067.69,Renewable,526.79,611.79,33.63,Buy,94,Disputed,15789.65,Price_Surge,1950.57,1
C056,Manufacturing,2025-03-15,957.98,Coal,323.25,485.25,21.45,Sell,53,Disputed,8421.43,Price_Surge,1918.39,0
C006,Manufacturing,2024-04-19,1341.99,Coal,428.13,284.13,33.34,Sell,122,Verified,14791.9,Price_Surge,2453.54,0
C034,Manufacturing,2025-09-06,1996.93,Mixed Fuel,746.8,740.8,25.12,Buy,70,Verified,10414.11,High_Demand,1506.55,1
C079,Steel,2024-06-02,2690.45,Coal,1695.58,1849.58,22.89,Sell,44,Verified,12329.98,Price_Surge,2032.99,0
C051,Cement,2024-09-19,2004.37,Coal,948.89,872.89,21.3,Sell,35,Disputed,7852.54,High_Demand,2709.69,0
C014,Cement,2025-07-16,1611.11,Coal,891.14,845.14,28.67,Sell,115,Disputed,17496.79,High_Demand,1672.15,0
C042,Manufacturing,2025-04-21,1131.24,Natural Gas,341.04,342.04,32.37,Sell,196,Disputed,15749.82,Price_Surge,1760.25,0
C029,Manufacturing,2025-05-19,2158.97,Natural Gas,1289.1,1473.1,25.6,Sell,143,Verified,19760.25,Price_Surge,1460.07,0
C069,Manufacturing,2024-01-09,2423.52,Coal,1332.88,1358.88,23.95,Buy,91,Verified,13565.94,Low_Demand,594.1,1
C046,Steel,2024-12-19,1012.06,Mixed Fuel,491.71,353.71,20.76,Buy,176,Verified,11697.93,Low_Demand,1764.75,1
C028,Manufacturing,2025-12-25,2239.79,Coal,1186.09,1342.09,24.07,Sell,114,Verified,7989.11,Low_Demand,1837.77,0
C048,Manufacturing,2025-09-23,2485.44,Mixed Fuel,1204.34,1023.3399999999999,30.31,Buy,98,Verified,5069.95,High_Demand,2322.36,1
C038,Cement,2024-08-22,1616.48,Coal,1077.9,1264.9,26.17,Buy,33,Disputed,12359.49,Low_Demand,859.94,1
C058,Steel,2024-04-25,2936.98,Mixed Fuel,1552.87,1710.87,34.13,Buy,21,Verified,11169.67,High_Demand,1082.7,1
C088,Energy,2024-02-22,1774.25,Renewable,645.68,758.68,30.74,Sell,174,Disputed,5968.92,Low_Demand,1546.05,0
C067,Cement,2025-04-12,1542.63,Mixed Fuel,1089.06,1023.06,29.93,Sell,27,Verified,8964.77,Price_Surge,1482.26,0
C040,Manufacturing,2025-07-31,1415.68,Coal,1026.0,1137.0,31.97,Buy,159,Disputed,15873.81,Low_Demand,2032.36,1
C086,Steel,2024-11-01,1015.19,Coal,788.08,984.08,21.15,Sell,198,Verified,16677.58,Price_Surge,2365.49,0
C006,Energy,2024-08-28,2681.38,Renewable,966.96,1072.96,22.86,Sell,186,Disputed,7080.47,Low_Demand,2173.62,0
C066,Cement,2024-11-12,2862.42,Mixed Fuel,859.07,704.07,32.3,Buy,66,Disputed,13605.88,Price_Surge,789.18,1
C045,Steel,2025-11-29,2096.06,Coal,688.34,845.34,26.42,Sell,134,Verified,19611.17,Price_Surge,2099.06,0
C073,Steel,2024-01-10,2184.73,Coal,1096.52,1180.52,22.64,Buy,57,Disputed,10135.73,Price_Surge,2314.48,1
C045,Manufacturing,2025-09-04,1508.06,Natural Gas,951.84,1065.8400000000001,26.66,Buy,180,Verified,6730.77,High_Demand,2999.22,1
C021,Energy,2025-09-14,2450.69,Renewable,1230.67,1302.67,29.63,Buy,171,Disputed,6926.92,Price_Surge,781.37,1
C098,Steel,2025-06-28,2410.59,Coal,1554.0,1543.0,23.83,Buy,33,Verified,9065.41,High_Demand,1652.91,1
C007,Manufacturing,2025-05-06,2640.72,Natural Gas,1802.27,1950.27,25.58,Sell,118,Disputed,9275.52,Price_Surge,1885.95,0
C084,Manufacturing,2025-09-05,1681.02,Renewable,1168.89,988.8900000000001,32.16,Sell,109,Verified,18170.27,Low_Demand,714.81,0
C012,Manufacturing,2024-06-12,572.59,Natural Gas,194.11,168.11,25.34,Buy,91,Verified,15043.06,High_Demand,1114.86,1
C022,Steel,2025-02-22,1431.68,Coal,805.59,1002.59,24.85,Buy,37,Disputed,17044.25,Low_Demand,2329.97,1
C018,Steel,2025-12-15,2142.72,Coal,1122.3,1177.3,21.13,Buy,127,Disputed,12928.34,Price_Surge,2070.77,1
C037,Manufacturing,2024-07-09,1707.06,Renewable,741.74,583.74,22.72,Sell,145,Verified,17339.99,Price_Surge,2439.89,0
C073,Cement,2024-11-02,1538.15,Mixed Fuel,967.1,969.1,26.5,Buy,188,Disputed,8930.64,Price_Surge,2348.91,1
C033,Steel,2024-02-11,573.48,Renewable,382.5,202.5,29.81,Sell,78,Verified,18143.18,Price_Surge,2870.8,0
C047,Manufacturing,2025-07-24,1918.11,Renewable,1097.29,1057.29,23.59,Buy,158,Disputed,13882.5,Low_Demand,564.9,1
C002,Cement,2024-11-09,784.23,Natural Gas,451.36,578.36,31.31,Buy,189,Disputed,11870.99,Price_Surge,1003.5,1
C013,Manufacturing,2024-01-20,2789.8,Mixed Fuel,1231.54,1416.54,32.35,Sell,93,Disputed,7747.36,Price_Surge,2260.36,0
C001,Steel,2025-07-05,646.33,Coal,310.41,191.41000000000003,28.7,Sell,114,Disputed,6469.76,High_Demand,2793.96,0
C052,Cement,2024-05-10,2946.43,Coal,2309.13,2171.13,33.35,Sell,88,Disputed,16076.59,Low_Demand,2847.0,0
C021,Cement,2025-06-13,625.47,Mixed Fuel,238.91,355.90999999999997,33.24,Buy,133,Disputed,13264.6,High_Demand,2077.14,1
C007,Manufacturing,2024-01-14,1880.89,Renewable,1125.92,992.9200000000001,28.2,Sell,136,Verified,9766.11,Price_Surge,636.38,0
C003,Manufacturing,2025-05-02,1364.48,Natural Gas,687.79,849.79,21.69,Sell,23,Verified,14293.95,High_Demand,609.91,0
C018,Manufacturing,2024-05-02,1017.74,Renewable,596.4,755.4,26.35,Buy,22,Verified,16680.22,Low_Demand,2087.48,1
C064,Cement,2024-03-30,615.82,Natural Gas,264.93,195.93,21.68,Sell,198,Disputed,9037.23,High_Demand,2142.6,0
C064,Steel,2025-09-22,1041.62,Renewable,535.9,556.9,30.31,Buy,160,Disputed,9038.12,Price_Surge,1632.7,1
C038,Manufacturing,2025-08-21,1402.9,Mixed Fuel,817.74,857.74,34.26,Sell,40,Disputed,15673.38,Low_Demand,932.99,0
C067,Cement,2024-02-22,831.18,Coal,338.8,231.8,24.96,Buy,105,Disputed,5463.39,Low_Demand,1948.11,1
C054,Energy,2024-06-24,783.55,Natural Gas,424.78,554.78,21.4,Buy,101,Disputed,13047.6,High_Demand,2609.57,1
C036,Energy,2024-08-23,2908.76,Coal,972.14,774.14,32.68,Buy,95,Verified,18775.4,Price_Surge,773.05,1
C035,Manufacturing,2024-05-17,2449.19,Coal,884.81,804.81,24.22,Buy,146,Disputed,12412.06,High_Demand,2869.92,1
C014,Cement,2025-10-18,1162.89,Renewable,925.98,1070.98,24.16,Sell,66,Verified,14543.11,Price_Surge,1041.28,0
C022,Cement,2025-09-10,1265.07,Coal,765.19,809.19,29.17,Sell,129,Disputed,18021.54,Price_Surge,1257.15,0
C087,Energy,2024-01-22,1066.38,Natural Gas,751.17,844.17,28.74,Sell,134,Disputed,15033.86,Price_Surge,950.92,0
C062,Energy,2025-01-04,1499.7,Natural Gas,456.67,366.67,25.65,Buy,165,Verified,11523.01,Price_Surge,1878.47,1
C063,Manufacturing,2024-06-04,2215.67,Coal,1473.3,1350.3,24.93,Sell,179,Disputed,18172.46,Low_Demand,1413.49,0
C084,Energy,2024-11-07,2239.65,Mixed Fuel,1140.24,961.24,30.39,Sell,124,Verified,14222.94,Low_Demand,1928.04,0
C006,Cement,2024-03-31,1846.3,Coal,868.59,806.59,21.09,Sell,198,Verified,17495.39,Low_Demand,753.9,0
C002,Steel,2024-03-19,1221.61,Coal,680.08,561.08,32.47,Buy,188,Verified,13358.71,Low_Demand,1529.46,1
C086,Energy,2024-04-13,2221.83,Natural Gas,1687.91,1490.91,26.58,Sell,137,Verified,11009.42,High_Demand,2307.83,0
C059,Manufacturing,2025-05-26,1973.16,Renewable,974.02,1162.02,30.97,Sell,132,Verified,6960.82,Price_Surge,1619.72,0
C096,Energy,2024-12-13,1388.47,Mixed Fuel,708.3,758.3,23.78,Sell,134,Disputed,7568.75,High_Demand,1939.8,0
C043,Cement,2024-12-31,537.82,Natural Gas,343.47,188.47000000000003,33.55,Sell,47,Verified,6733.15,Low_Demand,2422.37,0
C071,Steel,2025-07-30,563.19,Renewable,444.48,349.48,33.68,Buy,147,Verified,16434.01,Price_Surge,1888.72,1
C018,Energy,2025-10-10,2595.68,Renewable,1136.78,1293.78,24.91,Sell,73,Verified,5809.72,Low_Demand,1463.07,0
C066,Steel,2024-08-28,1050.96,Natural Gas,382.19,234.19,32.55,Buy,179,Disputed,8085.03,High_Demand,2018.79,1
C065,Cement,2024-06-04,2506.76,Mixed Fuel,1962.23,1865.23,21.5,Sell,116,Verified,16679.43,Price_Surge,2091.84,0
C067,Energy,2024-11-11,2834.01,Natural Gas,1228.04,1047.04,29.04,Buy,197,Verified,18117.28,High_Demand,2791.11,1
C017,Steel,2025-07-26,2203.61,Natural Gas,672.77,578.77,25.37,Sell,124,Disputed,6211.66,Price_Surge,532.61,0
C087,Energy,2025-10-03,1517.04,Natural Gas,1080.16,1103.16,31.92,Buy,110,Disputed,9835.12,Price_Surge,954.65,1
C086,Manufacturing,2025-09-24,1170.4,Coal,858.64,708.64,29.11,Sell,25,Disputed,7206.33,High_Demand,961.65,0
C051,Steel,2024-04-23,2034.44,Renewable,765.79,943.79,28.16,Sell,24,Disputed,8076.73,Price_Surge,1331.9,0
C077,Cement,2024-09-09,1912.63,Natural Gas,574.79,614.79,30.73,Sell,181,Verified,15041.45,Low_Demand,992.1,0
C075,Energy,2025-01-21,2388.42,Mixed Fuel,1352.46,1505.46,25.45,Sell,118,Verified,19388.2,Price_Surge,1690.57,0
C033,Cement,2025-10-20,1726.47,Natural Gas,803.91,930.91,31.89,Sell,182,Disputed,7009.83,Low_Demand,2191.54,0
C025,Steel,2025-06-19,2047.73,Natural Gas,1006.01,999.01,28.91,Buy,122,Disputed,11903.79,Low_Demand,1951.01,1
C099,Manufacturing,2025-02-22,2716.51,Renewable,1742.15,1576.15,30.57,Buy,114,Verified,14292.35,High_Demand,2848.58,1
C095,Cement,2024-12-29,1809.84,Renewable,1447.62,1493.62,26.73,Buy,197,Disputed,5395.58,Low_Demand,2541.94,1
C070,Energy,2024-01-10,2072.69,Coal,716.78,631.78,26.38,Sell,132,Disputed,17237.6,High_Demand,2754.43,0
C063,Energy,2025-11-19,1855.72,Renewable,1310.99,1436.99,31.23,Sell,47,Disputed,5285.41,High_Demand,696.04,0
C061,Cement,2024-03-21,671.34,Renewable,244.65,64.65,33.39,Sell,186,Verified,8400.31,Low_Demand,1041.17,0
C060,Cement,2024-09-29,1117.8,Mixed Fuel,864.78,862.78,26.83,Sell,140,Disputed,7500.4,Low_Demand,1012.18,0
C051,Manufacturing,2025-11-19,508.92,Natural Gas,278.01,463.01,24.07,Buy,49,Disputed,8262.6,Price_Surge,2147.18,1
C076,Manufacturing,2025-04-13,2307.87,Coal,824.43,944.43,20.81,Sell,24,Verified,6764.79,High_Demand,2919.02,0
C025,Manufacturing,2025-12-31,2952.08,Coal,1817.41,1787.41,23.57,Sell,166,Verified,9062.94,Low_Demand,808.68,0
C035,Cement,2025-12-28,883.56,Coal,392.29,541.29,24.23,Buy,127,Verified,16405.29,High_Demand,1853.4,1
C009,Energy,2024-11-16,889.68,Mixed Fuel,616.36,511.36,33.68,Sell,88,Verified,19538.47,Low_Demand,2056.92,0
